reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
49.0,60.0,89.0,13,1,92,4,120.56645099999969,,120.55161690000023,120.56645099999969,121.56640799999968,121.56640799999968,121.56640799999968,121.68434919999982,l,0.10392180000053486,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
27.0,50.0,21.0,13,2,93,2,121.69945310000003,,121.68509679999988,121.69945310000003,122.69971989999976,122.69971989999976,122.69971989999976,122.98409420000007,l,0.27629979999983334,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
78.0,80.0,162.0,13,3,94,6,122.99945819999994,,122.98485100000016,122.99945819999994,123.99964890000047,123.99964890000047,123.99964890000047,124.1338740000001,l,0.11729049999939889,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
15.0,35.0,13.0,13,4,95,1,124.14947540000048,,124.13433580000037,124.14947540000048,125.14960969999993,125.14960969999993,125.14960969999993,125.33395060000021,t,0.17927869999948598,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
67.0,75.0,119.0,13,5,96,5,125.34924930000034,,125.33440169999994,125.34924930000034,126.34954089999974,126.34954089999974,126.34954089999974,126.56724229999963,t,0.21290229999976873,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
40.0,55.0,62.0,13,6,97,3,126.58256489999985,,126.56772369999999,126.58256489999985,127.58256600000004,127.58256600000004,127.58256600000004,127.78362920000018,l,0.19173339999997552,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
40.0,55.0,62.0,14,0,98,3,127.79921220000051,,127.78439320000052,127.79921220000051,128.79933319999964,128.79933319999964,128.79933319999964,128.88415429999986,t,0.0702369999999064,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
49.0,60.0,89.0,14,1,99,4,128.89917260000038,,128.88559050000003,128.89917260000038,129.89926350000042,129.89926350000042,129.89926350000042,130.15035549999993,t,0.2357053999994605,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
67.0,75.0,119.0,14,2,100,5,130.16578480000044,,130.15111129999968,130.16578480000044,131.1659437999997,131.1659437999997,131.1659437999997,131.45030640000004,l,0.27839700000004086,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
11.0,30.0,7.0,14,3,101,0,131.4656262999997,,131.45091109999976,131.4656262999997,132.4658218000004,132.4658218000004,132.4658218000004,132.70022940000035,t,0.22411990000000515,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
27.0,50.0,21.0,14,4,102,2,132.71562300000005,,132.70069590000003,132.71562300000005,133.71573780000017,133.71573780000017,133.71573780000017,133.96676130000014,t,0.23458189999928436,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
78.0,80.0,162.0,14,5,103,6,133.98234649999995,,133.9672003000005,133.98234649999995,134.98225269999966,134.98225269999966,134.98225269999966,135.05010810000022,l,0.05356659999961266,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
15.0,35.0,13.0,14,6,104,1,135.06544060000033,,135.0509907000005,135.06544060000033,136.06544200000008,136.06544200000008,136.06544200000008,136.10009079999963,l,0.02199410000048374,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
