reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
78.0,80.0,162.0,13,0,91,6,112.91844280000032,,112.90311670000028,112.91844280000032,113.9186138,113.9186138,113.9186138,114.25278530000014,l,0.3298008000001573,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
27.0,50.0,21.0,13,1,92,2,114.26832130000003,,114.25328420000005,114.26832130000003,115.2685349000003,115.2685349000003,115.2685349000003,115.48642160000009,t,0.2154516999999032,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
40.0,55.0,62.0,13,2,93,3,115.50156079999988,,115.48688089999996,115.50156079999988,116.50199569999995,116.50199569999995,116.50199569999995,116.75267600000006,t,0.2453537999999753,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
15.0,35.0,13.0,13,3,94,1,116.76812289999998,,116.75313869999991,116.76812289999998,117.76830460000019,117.76830460000019,117.76830460000019,118.0693524000003,t,0.2859278999999333,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
11.0,30.0,7.0,13,4,95,0,118.0847389999999,,118.06979660000025,118.0847389999999,119.08483030000025,119.08483030000025,119.08483030000025,119.4024214000001,t,0.314149499999985,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
49.0,60.0,89.0,13,5,96,4,119.41811210000014,,119.40289280000025,119.41811210000014,120.4183753000002,120.4183753000002,120.4183753000002,120.71885079999993,l,0.28890899999987596,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
67.0,75.0,119.0,13,6,97,5,120.73458299999993,,120.71934499999998,120.73458299999993,121.7347764000001,121.7347764000001,121.7347764000001,122.00222699999995,l,0.25562360000003537,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
27.0,50.0,21.0,14,0,98,2,122.01779990000023,,122.00274480000007,122.01779990000023,123.0180577000001,123.0180577000001,123.0180577000001,123.28537050000023,l,0.26247319999993124,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
67.0,75.0,119.0,14,1,99,5,123.30103099999997,,123.28582069999993,123.30103099999997,124.30145650000031,124.30145650000031,124.30145650000031,124.51907220000021,l,0.2057334000000992,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
49.0,60.0,89.0,14,2,100,4,124.53439900000012,,124.51961070000016,124.53439900000012,125.53464780000013,125.53464780000013,125.53464780000013,125.80195430000003,l,0.25256850000005215,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
11.0,30.0,7.0,14,3,101,0,125.8177897999999,,125.80242230000022,125.8177897999999,126.81774600000017,126.81774600000017,126.81774600000017,127.0183793000001,l,0.1881431000001612,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
40.0,55.0,62.0,14,4,102,3,127.03426440000021,,127.01882240000032,127.03426440000021,128.01780589999998,128.01780589999998,128.03458850000015,128.3351032999999,l,0.3048152999999729,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
78.0,80.0,162.0,14,5,103,6,128.3508998000002,,128.33558250000033,128.3508998000002,129.35108089999994,129.35108089999994,129.35108089999994,129.6351448999999,l,0.27478629999995974,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
15.0,35.0,13.0,14,6,104,1,129.6506585000002,,129.63560170000028,129.6506585000002,130.65088160000005,130.65088160000005,130.65088160000005,130.91870560000007,l,0.25806520000014643,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
